"CurrencyRateID","CurrencyRateDate","FromCurrencyCode","ToCurrencyCode","AverageRate","EndOfDayRate","ModifiedDate"
12270,"2004-06-16 00:00:00","USD","VEB",1400.0,1399.927,"2004-06-16 00:00:00"
12271,"2004-06-17 00:00:00","USD","ARS",3.53,3.5301,"2004-06-17 00:00:00"
12272,"2004-06-17 00:00:00","USD","AUD",1.8028,1.8037,"2004-06-17 00:00:00"
12273,"2004-06-17 00:00:00","USD","BRL",3.6429,3.6429,"2004-06-17 00:00:00"
12274,"2004-06-17 00:00:00","USD","CAD",1.5578,1.5581,"2004-06-17 00:00:00"
12275,"2004-06-17 00:00:00","USD","CNY",8.2871,8.288,"2004-06-17 00:00:00"
12276,"2004-06-17 00:00:00","USD","EUR",1.0104,1.0114,"2004-06-17 00:00:00"
12277,"2004-06-17 00:00:00","USD","GBP",0.6391,0.6394,"2004-06-17 00:00:00"
12278,"2004-06-17 00:00:00","USD","JPY",122.55,122.639,"2004-06-17 00:00:00"
12279,"2004-06-17 00:00:00","USD","MXN",10.204,10.212,"2004-06-17 00:00:00"
12280,"2004-06-17 00:00:00","USD","SAR",3.7509,3.7608,"2004-06-17 00:00:00"
12281,"2004-06-17 00:00:00","USD","VEB",1429.0,1429.0382,"2004-06-17 00:00:00"
12282,"2004-06-18 00:00:00","USD","ARS",3.53,3.5299,"2004-06-18 00:00:00"
12283,"2004-06-18 00:00:00","USD","AUD",1.7891,1.7886,"2004-06-18 00:00:00"
12284,"2004-06-18 00:00:00","USD","BRL",3.7054,3.705,"2004-06-18 00:00:00"
12285,"2004-06-18 00:00:00","USD","CAD",1.5589,1.5584,"2004-06-18 00:00:00"
12286,"2004-06-18 00:00:00","USD","CNY",8.2872,8.2864,"2004-06-18 00:00:00"
12287,"2004-06-18 00:00:00","USD","EUR",1.0035,1.0035,"2004-06-18 00:00:00"
12288,"2004-06-18 00:00:00","USD","GBP",0.6397,0.6391,"2004-06-18 00:00:00"
12289,"2004-06-18 00:00:00","USD","JPY",122.23,122.141,"2004-06-18 00:00:00"
12290,"2004-06-18 00:00:00","USD","MXN",10.217,10.208,"2004-06-18 00:00:00"
12291,"2004-06-18 00:00:00","USD","SAR",3.7509,3.7483,"2004-06-18 00:00:00"
12292,"2004-06-18 00:00:00","USD","VEB",1429.0,1428.9537,"2004-06-18 00:00:00"
12293,"2004-06-19 00:00:00","USD","ARS",3.53,3.5308,"2004-06-19 00:00:00"
12294,"2004-06-19 00:00:00","USD","AUD",1.793,1.7931,"2004-06-19 00:00:00"
12295,"2004-06-19 00:00:00","USD","BRL",3.7054,3.706,"2004-06-19 00:00:00"
12296,"2004-06-19 00:00:00","USD","CAD",1.5589,1.559,"2004-06-19 00:00:00"
12297,"2004-06-19 00:00:00","USD","CNY",8.2872,8.288,"2004-06-19 00:00:00"
12298,"2004-06-19 00:00:00","USD","EUR",1.0037,1.0042,"2004-06-19 00:00:00"
12299,"2004-06-19 00:00:00","USD","GBP",0.6392,0.6395,"2004-06-19 00:00:00"
12300,"2004-06-19 00:00:00","USD","JPY",122.21,122.298,"2004-06-19 00:00:00"
12301,"2004-06-19 00:00:00","USD","MXN",10.191,10.201,"2004-06-19 00:00:00"
12302,"2004-06-19 00:00:00","USD","SAR",3.7507,3.7593,"2004-06-19 00:00:00"
12303,"2004-06-19 00:00:00","USD","VEB",1429.0,1429.0072,"2004-06-19 00:00:00"
12304,"2004-06-20 00:00:00","USD","ARS",3.53,3.5295,"2004-06-20 00:00:00"
12305,"2004-06-20 00:00:00","USD","AUD",1.7883,1.7873,"2004-06-20 00:00:00"
12306,"2004-06-20 00:00:00","USD","BRL",3.7054,3.704,"2004-06-20 00:00:00"
12307,"2004-06-20 00:00:00","USD","CAD",1.5589,1.5581,"2004-06-20 00:00:00"
12308,"2004-06-20 00:00:00","USD","CNY",8.2872,8.2868,"2004-06-20 00:00:00"
12309,"2004-06-20 00:00:00","USD","EUR",1.0031,1.0027,"2004-06-20 00:00:00"
12310,"2004-06-20 00:00:00","USD","GBP",0.6391,0.6384,"2004-06-20 00:00:00"
12311,"2004-06-20 00:00:00","USD","JPY",122.14,122.052,"2004-06-20 00:00:00"
12312,"2004-06-20 00:00:00","USD","MXN",10.191,10.19,"2004-06-20 00:00:00"
12313,"2004-06-20 00:00:00","USD","SAR",3.7507,3.744,"2004-06-20 00:00:00"
12314,"2004-06-20 00:00:00","USD","VEB",1429.0,1428.9861,"2004-06-20 00:00:00"
12315,"2004-06-21 00:00:00","USD","ARS",3.57,3.5705,"2004-06-21 00:00:00"
12316,"2004-06-21 00:00:00","USD","AUD",1.7816,1.7816,"2004-06-21 00:00:00"
12317,"2004-06-21 00:00:00","USD","BRL",3.55,3.551,"2004-06-21 00:00:00"
12318,"2004-06-21 00:00:00","USD","CAD",1.5546,1.5548,"2004-06-21 00:00:00"
12319,"2004-06-21 00:00:00","USD","CNY",8.2873,8.2881,"2004-06-21 00:00:00"
12320,"2004-06-21 00:00:00","USD","EUR",1.0025,1.0027,"2004-06-21 00:00:00"
12321,"2004-06-21 00:00:00","USD","GBP",0.6421,0.6424,"2004-06-21 00:00:00"
12322,"2004-06-21 00:00:00","USD","JPY",122.3,122.342,"2004-06-21 00:00:00"
12323,"2004-06-21 00:00:00","USD","MXN",10.215,10.217,"2004-06-21 00:00:00"
12324,"2004-06-21 00:00:00","USD","SAR",3.7509,3.7595,"2004-06-21 00:00:00"
12325,"2004-06-21 00:00:00","USD","VEB",1427.0,1427.0468,"2004-06-21 00:00:00"
12326,"2004-06-22 00:00:00","USD","ARS",3.54,3.539,"2004-06-22 00:00:00"
12327,"2004-06-22 00:00:00","USD","AUD",1.7822,1.7816,"2004-06-22 00:00:00"
12328,"2004-06-22 00:00:00","USD","BRL",3.56,3.56,"2004-06-22 00:00:00"
12329,"2004-06-22 00:00:00","USD","CAD",1.5568,1.5561,"2004-06-22 00:00:00"
12330,"2004-06-22 00:00:00","USD","CNY",8.2871,8.2861,"2004-06-22 00:00:00"
12331,"2004-06-22 00:00:00","USD","EUR",0.9999,0.9997,"2004-06-22 00:00:00"
12332,"2004-06-22 00:00:00","USD","GBP",0.6397,0.6389,"2004-06-22 00:00:00"
12333,"2004-06-22 00:00:00","USD","JPY",121.85,121.783,"2004-06-22 00:00:00"
12334,"2004-06-22 00:00:00","USD","MXN",10.205,10.201,"2004-06-22 00:00:00"
12335,"2004-06-22 00:00:00","USD","SAR",3.7509,3.7423,"2004-06-22 00:00:00"
12336,"2004-06-22 00:00:00","USD","VEB",1393.5,1393.406,"2004-06-22 00:00:00"
12337,"2004-06-23 00:00:00","USD","ARS",3.54,3.5407,"2004-06-23 00:00:00"
12338,"2004-06-23 00:00:00","USD","AUD",1.7748,1.7755,"2004-06-23 00:00:00"
12339,"2004-06-23 00:00:00","USD","BRL",3.661,3.6619,"2004-06-23 00:00:00"
12340,"2004-06-23 00:00:00","USD","CAD",1.5541,1.5549,"2004-06-23 00:00:00"
12341,"2004-06-23 00:00:00","USD","CNY",8.2871,8.2874,"2004-06-23 00:00:00"
12342,"2004-06-23 00:00:00","USD","EUR",0.9971,0.9973,"2004-06-23 00:00:00"
12343,"2004-06-23 00:00:00","USD","GBP",0.6393,0.6398,"2004-06-23 00:00:00"
12344,"2004-06-23 00:00:00","USD","JPY",121.83,121.889,"2004-06-23 00:00:00"
12345,"2004-06-23 00:00:00","USD","MXN",10.2159,10.22,"2004-06-23 00:00:00"
12346,"2004-06-23 00:00:00","USD","SAR",3.7504,3.7519,"2004-06-23 00:00:00"
12347,"2004-06-23 00:00:00","USD","VEB",1374.5,1374.5139,"2004-06-23 00:00:00"
12348,"2004-06-24 00:00:00","USD","ARS",3.55,3.5493,"2004-06-24 00:00:00"
12349,"2004-06-24 00:00:00","USD","AUD",1.7658,1.7653,"2004-06-24 00:00:00"
12350,"2004-06-24 00:00:00","USD","BRL",3.588,3.588,"2004-06-24 00:00:00"
12351,"2004-06-24 00:00:00","USD","CAD",1.5571,1.5567,"2004-06-24 00:00:00"
12352,"2004-06-24 00:00:00","USD","CNY",8.2871,8.2867,"2004-06-24 00:00:00"
12353,"2004-06-24 00:00:00","USD","EUR",0.9909,0.9908,"2004-06-24 00:00:00"
12354,"2004-06-24 00:00:00","USD","GBP",0.633,0.6322,"2004-06-24 00:00:00"
12355,"2004-06-24 00:00:00","USD","JPY",121.18,121.119,"2004-06-24 00:00:00"
12356,"2004-06-24 00:00:00","USD","MXN",10.289,10.284,"2004-06-24 00:00:00"
12357,"2004-06-24 00:00:00","USD","SAR",3.7504,3.7433,"2004-06-24 00:00:00"
12358,"2004-06-24 00:00:00","USD","VEB",1393.0,1392.9056,"2004-06-24 00:00:00"
12359,"2004-06-25 00:00:00","USD","ARS",3.55,3.5503,"2004-06-25 00:00:00"
12360,"2004-06-25 00:00:00","USD","AUD",1.7715,1.7716,"2004-06-25 00:00:00"
12361,"2004-06-25 00:00:00","USD","BRL",3.6316,3.632,"2004-06-25 00:00:00"
12362,"2004-06-25 00:00:00","USD","CAD",1.5648,1.565,"2004-06-25 00:00:00"
12363,"2004-06-25 00:00:00","USD","CNY",8.2871,8.2873,"2004-06-25 00:00:00"
12364,"2004-06-25 00:00:00","USD","EUR",0.9874,0.9879,"2004-06-25 00:00:00"
12365,"2004-06-25 00:00:00","USD","GBP",0.6288,0.629,"2004-06-25 00:00:00"
12366,"2004-06-25 00:00:00","USD","JPY",119.84,119.919,"2004-06-25 00:00:00"
12367,"2004-06-25 00:00:00","USD","MXN",10.333,10.3409,"2004-06-25 00:00:00"
12368,"2004-06-25 00:00:00","USD","SAR",3.7505,3.7582,"2004-06-25 00:00:00"
12369,"2004-06-25 00:00:00","USD","VEB",1393.0,1393.0354,"2004-06-25 00:00:00"
12370,"2004-06-26 00:00:00","USD","ARS",3.55,3.5497,"2004-06-26 00:00:00"
12371,"2004-06-26 00:00:00","USD","AUD",1.7734,1.7732,"2004-06-26 00:00:00"
12372,"2004-06-26 00:00:00","USD","BRL",3.6316,3.6309,"2004-06-26 00:00:00"
12373,"2004-06-26 00:00:00","USD","CAD",1.5652,1.5645,"2004-06-26 00:00:00"
12374,"2004-06-26 00:00:00","USD","CNY",8.2871,8.287,"2004-06-26 00:00:00"
12375,"2004-06-26 00:00:00","USD","EUR",0.9846,0.9839,"2004-06-26 00:00:00"
12376,"2004-06-26 00:00:00","USD","GBP",0.6282,0.6281,"2004-06-26 00:00:00"
12377,"2004-06-26 00:00:00","USD","JPY",119.84,119.79,"2004-06-26 00:00:00"
12378,"2004-06-26 00:00:00","USD","MXN",10.333,10.331,"2004-06-26 00:00:00"
12379,"2004-06-26 00:00:00","USD","SAR",3.7505,3.741,"2004-06-26 00:00:00"
12380,"2004-06-26 00:00:00","USD","VEB",1393.0,1392.9676,"2004-06-26 00:00:00"
12381,"2004-06-27 00:00:00","USD","ARS",3.55,3.5506,"2004-06-27 00:00:00"
12382,"2004-06-27 00:00:00","USD","AUD",1.7734,1.7743,"2004-06-27 00:00:00"
12383,"2004-06-27 00:00:00","USD","BRL",3.6316,3.632,"2004-06-27 00:00:00"
12384,"2004-06-27 00:00:00","USD","CAD",1.5643,1.5646,"2004-06-27 00:00:00"
12385,"2004-06-27 00:00:00","USD","CNY",8.2871,8.2881,"2004-06-27 00:00:00"
12386,"2004-06-27 00:00:00","USD","EUR",0.9877,0.9879,"2004-06-27 00:00:00"
12387,"2004-06-27 00:00:00","USD","GBP",0.6289,0.6292,"2004-06-27 00:00:00"
12388,"2004-06-27 00:00:00","USD","JPY",119.85,119.9,"2004-06-27 00:00:00"
12389,"2004-06-27 00:00:00","USD","MXN",10.333,10.335,"2004-06-27 00:00:00"
12390,"2004-06-27 00:00:00","USD","SAR",3.7505,3.7511,"2004-06-27 00:00:00"
12391,"2004-06-27 00:00:00","USD","VEB",1393.0,1393.004,"2004-06-27 00:00:00"
12392,"2004-06-28 00:00:00","USD","ARS",3.55,3.5491,"2004-06-28 00:00:00"
12393,"2004-06-28 00:00:00","USD","AUD",1.7819,1.7813,"2004-06-28 00:00:00"
12394,"2004-06-28 00:00:00","USD","BRL",3.5249,3.524,"2004-06-28 00:00:00"
12395,"2004-06-28 00:00:00","USD","CAD",1.57,1.5699,"2004-06-28 00:00:00"
12396,"2004-06-28 00:00:00","USD","CNY",8.2871,8.2864,"2004-06-28 00:00:00"
12397,"2004-06-28 00:00:00","USD","EUR",0.9899,0.9892,"2004-06-28 00:00:00"
12398,"2004-06-28 00:00:00","USD","GBP",0.6303,0.6298,"2004-06-28 00:00:00"
12399,"2004-06-28 00:00:00","USD","JPY",119.56,119.505,"2004-06-28 00:00:00"
12400,"2004-06-28 00:00:00","USD","MXN",10.349,10.347,"2004-06-28 00:00:00"
12401,"2004-06-28 00:00:00","USD","SAR",3.7505,3.7408,"2004-06-28 00:00:00"
12402,"2004-06-28 00:00:00","USD","VEB",1362.0,1361.9368,"2004-06-28 00:00:00"
12403,"2004-06-29 00:00:00","USD","ARS",3.53,3.5308,"2004-06-29 00:00:00"
12404,"2004-06-29 00:00:00","USD","AUD",1.785,1.7853,"2004-06-29 00:00:00"
12405,"2004-06-29 00:00:00","USD","BRL",3.624,3.625,"2004-06-29 00:00:00"
12406,"2004-06-29 00:00:00","USD","CAD",1.5777,1.5784,"2004-06-29 00:00:00"
12407,"2004-06-29 00:00:00","USD","CNY",8.2871,8.2872,"2004-06-29 00:00:00"
12408,"2004-06-29 00:00:00","USD","EUR",0.9878,0.9886,"2004-06-29 00:00:00"
12409,"2004-06-29 00:00:00","USD","GBP",0.6291,0.6297,"2004-06-29 00:00:00"
12410,"2004-06-29 00:00:00","USD","JPY",119.65,119.729,"2004-06-29 00:00:00"
12411,"2004-06-29 00:00:00","USD","MXN",10.319,10.324,"2004-06-29 00:00:00"
12412,"2004-06-29 00:00:00","USD","SAR",3.7505,3.7597,"2004-06-29 00:00:00"
12413,"2004-06-29 00:00:00","USD","VEB",1354.0,1354.0725,"2004-06-29 00:00:00"
12414,"2004-06-30 00:00:00","USD","ARS",3.53,3.5291,"2004-06-30 00:00:00"
12415,"2004-06-30 00:00:00","USD","AUD",1.7873,1.787,"2004-06-30 00:00:00"
12416,"2004-06-30 00:00:00","USD","BRL",3.7128,3.712,"2004-06-30 00:00:00"
12417,"2004-06-30 00:00:00","USD","CAD",1.5749,1.5746,"2004-06-30 00:00:00"
12418,"2004-06-30 00:00:00","USD","CNY",8.2871,8.287,"2004-06-30 00:00:00"
12419,"2004-06-30 00:00:00","USD","EUR",0.9933,0.9932,"2004-06-30 00:00:00"
12420,"2004-06-30 00:00:00","USD","GBP",0.6309,0.6307,"2004-06-30 00:00:00"
12421,"2004-06-30 00:00:00","USD","JPY",120.23,120.162,"2004-06-30 00:00:00"
12422,"2004-06-30 00:00:00","USD","MXN",10.272,10.272,"2004-06-30 00:00:00"
12423,"2004-06-30 00:00:00","USD","SAR",3.7504,3.7467,"2004-06-30 00:00:00"
12424,"2004-06-30 00:00:00","USD","VEB",1354.0,1353.9473,"2004-06-30 00:00:00"
12425,"2004-07-01 00:00:00","USD","ARS",3.55,3.5501,"2004-07-01 00:00:00"
12426,"2004-07-01 00:00:00","USD","AUD",1.7759,1.7763,"2004-07-01 00:00:00"
12427,"2004-07-01 00:00:00","USD","BRL",3.695,3.6949,"2004-07-01 00:00:00"
12428,"2004-07-01 00:00:00","USD","CAD",1.5753,1.5758,"2004-07-01 00:00:00"
12429,"2004-07-01 00:00:00","USD","CNY",8.2871,8.2872,"2004-07-01 00:00:00"
12430,"2004-07-01 00:00:00","USD","EUR",0.9958,0.9962,"2004-07-01 00:00:00"
12431,"2004-07-01 00:00:00","USD","GBP",0.6333,0.6343,"2004-07-01 00:00:00"
12432,"2004-07-01 00:00:00","USD","JPY",120.52,120.586,"2004-07-01 00:00:00"
12433,"2004-07-01 00:00:00","USD","MXN",10.2479,10.255,"2004-07-01 00:00:00"
12434,"2004-07-01 00:00:00","USD","SAR",3.7503,3.7541,"2004-07-01 00:00:00"
12435,"2004-07-01 00:00:00","USD","VEB",1362.0,1362.0302,"2004-07-01 00:00:00"
12436,"2001-07-01 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12437,"2001-07-02 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12438,"2001-07-03 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12439,"2001-07-04 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12440,"2001-07-05 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12441,"2001-07-06 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12442,"2001-07-07 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12443,"2001-07-08 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12444,"2001-07-09 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12445,"2001-07-10 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12446,"2001-07-11 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12447,"2001-07-12 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12448,"2001-07-13 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12449,"2001-07-14 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12450,"2001-07-15 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12451,"2001-07-16 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12452,"2001-07-17 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12453,"2001-07-18 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12454,"2001-07-19 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12455,"2001-07-20 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12456,"2001-07-21 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12457,"2001-07-22 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12458,"2001-07-23 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12459,"2001-07-24 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12460,"2001-07-25 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12461,"2001-07-26 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12462,"2001-07-27 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12463,"2001-07-28 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12464,"2001-07-29 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12465,"2001-07-30 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12466,"2001-07-31 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12467,"2001-08-01 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12468,"2001-08-02 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12469,"2001-08-03 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12470,"2001-08-04 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12471,"2001-08-05 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12472,"2001-08-06 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12473,"2001-08-07 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12474,"2001-08-08 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12475,"2001-08-09 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12476,"2001-08-10 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12477,"2001-08-11 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12478,"2001-08-12 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12479,"2001-08-13 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12480,"2001-08-14 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12481,"2001-08-15 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12482,"2001-08-16 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12483,"2001-08-17 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12484,"2001-08-18 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12485,"2001-08-19 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12486,"2001-08-20 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12487,"2001-08-21 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12488,"2001-08-22 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12489,"2001-08-23 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12490,"2001-08-24 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12491,"2001-08-25 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12492,"2001-08-26 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12493,"2001-08-27 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12494,"2001-08-28 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12495,"2001-08-29 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12496,"2001-08-30 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12497,"2001-08-31 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12498,"2001-09-01 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12499,"2001-09-02 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12500,"2001-09-03 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12501,"2001-09-04 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12502,"2001-09-05 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12503,"2001-09-06 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12504,"2001-09-07 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12505,"2001-09-08 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12506,"2001-09-09 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12507,"2001-09-10 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12508,"2001-09-11 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12509,"2001-09-12 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12510,"2001-09-13 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12511,"2001-09-14 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12512,"2001-09-15 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12513,"2001-09-16 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12514,"2001-09-17 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12515,"2001-09-18 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12516,"2001-09-19 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12517,"2001-09-20 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12518,"2001-09-21 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12519,"2001-09-22 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12520,"2001-09-23 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12521,"2001-09-24 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12522,"2001-09-25 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12523,"2001-09-26 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12524,"2001-09-27 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12525,"2001-09-28 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12526,"2001-09-29 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12527,"2001-09-30 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12528,"2001-10-01 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12529,"2001-10-02 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12530,"2001-10-03 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12531,"2001-10-04 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12532,"2001-10-05 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12533,"2001-10-06 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12534,"2001-10-07 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12535,"2001-10-08 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12536,"2001-10-09 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12537,"2001-10-10 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12538,"2001-10-11 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12539,"2001-10-12 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12540,"2001-10-13 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12541,"2001-10-14 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12542,"2001-10-15 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12543,"2001-10-16 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12544,"2001-10-17 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12545,"2001-10-18 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12546,"2001-10-19 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12547,"2001-10-20 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12548,"2001-10-21 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12549,"2001-10-22 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12550,"2001-10-23 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12551,"2001-10-24 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12552,"2001-10-25 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12553,"2001-10-26 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12554,"2001-10-27 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12555,"2001-10-28 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12556,"2001-10-29 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12557,"2001-10-30 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12558,"2001-10-31 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12559,"2001-11-01 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12560,"2001-11-02 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12561,"2001-11-03 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12562,"2001-11-04 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
12563,"2001-11-05 00:00:00","USD","USD",1.0,1.0,"2004-02-03 17:39:45"
